,year,words
73,1977,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
74,1902,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'socialism', 'socialist', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'capitalist', 'utopia', 'utopian']"
75,1931,"['authoritarian', 'authoritarianism', 'communism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
76,2007,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'environmentalism', 'libertarianism', 'libertarian', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
77,1918,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'utopia', 'utopian']"
78,1990,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'populism', 'populist', 'progressivism', 'humanist', 'utopia', 'utopian']"
79,1939,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
80,1925,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
81,1910,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'socialist', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'capitalist', 'utopia', 'utopian']"
82,1944,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
83,1940,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
84,1945,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
85,1969,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
86,1973,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
87,2003,"['authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'environmentalism', 'libertarianism', 'libertarian', 'populism', 'populist', 'progressivism', 'humanist', 'utopia', 'utopian']"
88,1959,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
89,1966,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
90,1915,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'utopia', 'utopian']"
91,1942,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
92,1951,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
93,1901,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'socialist', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'capitalist', 'utopia', 'utopian']"
94,1930,"['authoritarian', 'authoritarianism', 'communism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
95,1967,"['authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
96,1963,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
