,year,words
81,1910,"['демократия', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
82,1944,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'либерализм', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманист', 'капиталист', 'утопия', 'утопический']"
83,1940,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия']"
84,1945,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия', 'утопический']"
85,1969,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
86,1973,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'утопия', 'утопический']"
87,2003,"['авторитарный', 'авторитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопический']"
88,1959,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия', 'утопический']"
89,1966,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия', 'утопический']"
90,1915,"['демократия', 'диктатура', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
91,1942,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопия', 'утопический']"
92,1951,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия', 'утопический']"
93,1901,"['демократия', 'диктатура', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
94,1930,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'утопический']"
95,1967,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
96,1963,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
97,1981,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм']"
98,1938,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия', 'утопический']"
99,1974,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист']"
